equivalent variables
"[3901, 3916, 4014, 4031]"
"[3902, 3917, 4015, 4028]"
"[3903, 3918, 4012, 4029]"
"[3904, 3947, 3985, 4026]"
"[3905, 3944, 3986, 4027]"
"[3906, 3945, 3987, 4024]"
"[3907, 3946, 3984, 4025]"
"[3908, 3957, 3975, 4022]"
"[3909, 3958, 3972, 4023]"
"[3910, 3959, 3973, 4020]"
"[3911, 3956, 3974, 4021]"
"[3912, 3929, 4003, 4018]"
"[3913, 3930, 4000, 4019]"
"[3914, 3931, 4001, 4016]"
"[3915, 3928, 4002, 4017]"
"[3932, 3943, 3989, 3998]"
"[3933, 3940, 3990, 3999]"
"[3934, 3941, 3991, 3996]"
"[3935, 3942, 3988, 3997]"
"[3936, 3961, 3971, 3994]"
"[3937, 3962, 3968, 3995]"
"[3938, 3963, 3969, 3992]"
"[3939, 3960, 3970, 3993]"
"[3964, 3965, 3966, 3967]"
"[10188, 10199, 10245, 10254]"
"[10189, 10196, 10246, 10255]"
"[10190, 10197, 10247, 10252]"
"[10191, 10198, 10244, 10253]"
"[4064, 4072, 4083, 4091]"
"[4065, 4074, 4081, 4090]"
"[4066, 4076, 4079, 4089]"
"[4067, 4077, 4078, 4088]"
"[4068, 4075, 4080, 4087]"
"[4069, 4073, 4082, 4086]"
"[4070, 4071, 4084, 4085]"
"[10192, 10217, 10227, 10250]"
"[10193, 10218, 10224, 10251]"
"[10194, 10219, 10225, 10248]"
"[4092, 4119, 4261, 4286]"
"[4093, 4116, 4262, 4287]"
"[4094, 4117, 4263, 4284]"
"[4095, 4118, 4260, 4285]"
"[4096, 4147, 4233, 4282]"
"[4097, 4144, 4234, 4283]"
"[4098, 4145, 4235, 4280]"
"[4099, 4146, 4232, 4281]"
"[4100, 4175, 4205, 4278]"
"[4101, 4172, 4206, 4279]"
"[4102, 4173, 4207, 4276]"
"[4103, 4174, 4204, 4277]"
"[4104, 4177, 4203, 4274]"
"[4105, 4178, 4200, 4275]"
"[4106, 4179, 4201, 4272]"
"[4107, 4176, 4202, 4273]"
"[4108, 4149, 4231, 4270]"
"[4109, 4150, 4228, 4271]"
"[4110, 4151, 4229, 4268]"
"[4111, 4148, 4230, 4269]"
"[4112, 4121, 4259, 4266]"
"[4113, 4122, 4256, 4267]"
"[4114, 4123, 4257, 4264]"
"[4115, 4120, 4258, 4265]"
"[4124, 4143, 4237, 4254]"
"[4125, 4140, 4238, 4255]"
"[4126, 4141, 4239, 4252]"
"[4127, 4142, 4236, 4253]"
"[4128, 4171, 4209, 4250]"
"[4129, 4168, 4210, 4251]"
"[4130, 4169, 4211, 4248]"
"[4131, 4170, 4208, 4249]"
"[4132, 4181, 4199, 4246]"
"[4133, 4182, 4196, 4247]"
"[4134, 4183, 4197, 4244]"
"[4135, 4180, 4198, 4245]"
"[4136, 4153, 4227, 4242]"
"[4137, 4154, 4224, 4243]"
"[4138, 4155, 4225, 4240]"
"[4139, 4152, 4226, 4241]"
"[4156, 4167, 4213, 4222]"
"[4157, 4164, 4214, 4223]"
"[4158, 4165, 4215, 4220]"
"[4159, 4166, 4212, 4221]"
"[4160, 4185, 4195, 4218]"
"[4161, 4186, 4192, 4219]"
"[4162, 4187, 4193, 4216]"
"[4163, 4184, 4194, 4217]"
"[4188, 4189, 4190, 4191]"
"[4288, 4315, 4457, 4482]"
"[4289, 4312, 4458, 4483]"
"[4290, 4313, 4459, 4480]"
"[4291, 4314, 4456, 4481]"
"[4292, 4343, 4429, 4478]"
"[4293, 4340, 4430, 4479]"
"[4294, 4341, 4431, 4476]"
"[4295, 4342, 4428, 4477]"
"[4296, 4371, 4401, 4474]"
"[4297, 4368, 4402, 4475]"
"[4298, 4369, 4403, 4472]"
"[4299, 4370, 4400, 4473]"
"[4300, 4373, 4399, 4470]"
"[4301, 4374, 4396, 4471]"
"[4302, 4375, 4397, 4468]"
"[4303, 4372, 4398, 4469]"
"[4304, 4345, 4427, 4466]"
"[4305, 4346, 4424, 4467]"
"[4306, 4347, 4425, 4464]"
"[4307, 4344, 4426, 4465]"
"[4308, 4317, 4455, 4462]"
"[4309, 4318, 4452, 4463]"
"[4310, 4319, 4453, 4460]"
"[4311, 4316, 4454, 4461]"
"[4320, 4339, 4433, 4450]"
"[4321, 4336, 4434, 4451]"
"[4322, 4337, 4435, 4448]"
"[4323, 4338, 4432, 4449]"
"[4324, 4367, 4405, 4446]"
"[4325, 4364, 4406, 4447]"
"[4326, 4365, 4407, 4444]"
"[4327, 4366, 4404, 4445]"
"[4328, 4377, 4395, 4442]"
"[4329, 4378, 4392, 4443]"
"[4330, 4379, 4393, 4440]"
"[4331, 4376, 4394, 4441]"
"[4332, 4349, 4423, 4438]"
"[4333, 4350, 4420, 4439]"
"[4334, 4351, 4421, 4436]"
"[4335, 4348, 4422, 4437]"
"[4352, 4363, 4409, 4418]"
"[4353, 4360, 4410, 4419]"
"[4354, 4361, 4411, 4416]"
"[4355, 4362, 4408, 4417]"
"[4356, 4381, 4391, 4414]"
"[4357, 4382, 4388, 4415]"
"[4358, 4383, 4389, 4412]"
"[4359, 4380, 4390, 4413]"
"[4384, 4385, 4386, 4387]"
"[4484, 4511, 4653, 4678]"
"[4485, 4508, 4654, 4679]"
"[4486, 4509, 4655, 4676]"
"[4487, 4510, 4652, 4677]"
"[4488, 4539, 4625, 4674]"
"[4489, 4536, 4626, 4675]"
"[4490, 4537, 4627, 4672]"
"[4491, 4538, 4624, 4673]"
"[4492, 4567, 4597, 4670]"
"[4493, 4564, 4598, 4671]"
"[4494, 4565, 4599, 4668]"
"[4495, 4566, 4596, 4669]"
"[4496, 4569, 4595, 4666]"
"[4497, 4570, 4592, 4667]"
"[4498, 4571, 4593, 4664]"
"[4499, 4568, 4594, 4665]"
"[4500, 4541, 4623, 4662]"
"[4501, 4542, 4620, 4663]"
"[4502, 4543, 4621, 4660]"
"[4503, 4540, 4622, 4661]"
"[4504, 4513, 4651, 4658]"
"[4505, 4514, 4648, 4659]"
"[4506, 4515, 4649, 4656]"
"[4507, 4512, 4650, 4657]"
"[4516, 4535, 4629, 4646]"
"[4517, 4532, 4630, 4647]"
"[4518, 4533, 4631, 4644]"
"[4519, 4534, 4628, 4645]"
"[4520, 4563, 4601, 4642]"
"[4521, 4560, 4602, 4643]"
"[4522, 4561, 4603, 4640]"
"[4523, 4562, 4600, 4641]"
"[4524, 4573, 4591, 4638]"
"[4525, 4574, 4588, 4639]"
"[4526, 4575, 4589, 4636]"
"[4527, 4572, 4590, 4637]"
"[4528, 4545, 4619, 4634]"
"[4529, 4546, 4616, 4635]"
"[4530, 4547, 4617, 4632]"
"[4531, 4544, 4618, 4633]"
"[4548, 4559, 4605, 4614]"
"[4549, 4556, 4606, 4615]"
"[4550, 4557, 4607, 4612]"
"[4551, 4558, 4604, 4613]"
"[4552, 4577, 4587, 4610]"
"[4553, 4578, 4584, 4611]"
"[4554, 4579, 4585, 4608]"
"[4555, 4576, 4586, 4609]"
"[4580, 4581, 4582, 4583]"
"[8672, 8747, 8777, 8850]"
"[8673, 8744, 8778, 8851]"
"[8674, 8745, 8779, 8848]"
"[8675, 8746, 8776, 8849]"
"[8676, 8749, 8775, 8846]"
"[8677, 8750, 8772, 8847]"
"[8678, 8751, 8773, 8844]"
"[4680, 4707, 4849, 4874]"
"[4681, 4704, 4850, 4875]"
"[4682, 4705, 4851, 4872]"
"[4683, 4706, 4848, 4873]"
"[4684, 4735, 4821, 4870]"
"[4685, 4732, 4822, 4871]"
"[4686, 4733, 4823, 4868]"
"[4687, 4734, 4820, 4869]"
"[4688, 4763, 4793, 4866]"
"[4689, 4760, 4794, 4867]"
"[4690, 4761, 4795, 4864]"
"[4691, 4762, 4792, 4865]"
"[4692, 4765, 4791, 4862]"
"[4693, 4766, 4788, 4863]"
"[4694, 4767, 4789, 4860]"
"[4695, 4764, 4790, 4861]"
"[4696, 4737, 4819, 4858]"
"[4697, 4738, 4816, 4859]"
"[4698, 4739, 4817, 4856]"
"[4699, 4736, 4818, 4857]"
"[4700, 4709, 4847, 4854]"
"[4701, 4710, 4844, 4855]"
"[4702, 4711, 4845, 4852]"
"[4703, 4708, 4846, 4853]"
"[4712, 4731, 4825, 4842]"
"[4713, 4728, 4826, 4843]"
"[4714, 4729, 4827, 4840]"
"[4715, 4730, 4824, 4841]"
"[4716, 4759, 4797, 4838]"
"[4717, 4756, 4798, 4839]"
"[4718, 4757, 4799, 4836]"
"[4719, 4758, 4796, 4837]"
"[4720, 4769, 4787, 4834]"
"[4721, 4770, 4784, 4835]"
"[4722, 4771, 4785, 4832]"
"[4723, 4768, 4786, 4833]"
"[4724, 4741, 4815, 4830]"
"[4725, 4742, 4812, 4831]"
"[4726, 4743, 4813, 4828]"
"[4727, 4740, 4814, 4829]"
"[4744, 4755, 4801, 4810]"
"[4745, 4752, 4802, 4811]"
"[4746, 4753, 4803, 4808]"
"[4747, 4754, 4800, 4809]"
"[4748, 4773, 4783, 4806]"
"[4749, 4774, 4780, 4807]"
"[4750, 4775, 4781, 4804]"
"[4751, 4772, 4782, 4805]"
"[4776, 4777, 4778, 4779]"
"[4876, 4903, 5045, 5070]"
"[4877, 4900, 5046, 5071]"
"[4878, 4901, 5047, 5068]"
"[4879, 4902, 5044, 5069]"
"[4880, 4931, 5017, 5066]"
"[4881, 4928, 5018, 5067]"
"[4882, 4929, 5019, 5064]"
"[4883, 4930, 5016, 5065]"
"[4884, 4959, 4989, 5062]"
"[4885, 4956, 4990, 5063]"
"[4886, 4957, 4991, 5060]"
"[4887, 4958, 4988, 5061]"
"[4888, 4961, 4987, 5058]"
"[4889, 4962, 4984, 5059]"
"[4890, 4963, 4985, 5056]"
"[4891, 4960, 4986, 5057]"
"[4892, 4933, 5015, 5054]"
"[4893, 4934, 5012, 5055]"
"[4894, 4935, 5013, 5052]"
"[4895, 4932, 5014, 5053]"
"[4896, 4905, 5043, 5050]"
"[4897, 4906, 5040, 5051]"
"[4898, 4907, 5041, 5048]"
"[4899, 4904, 5042, 5049]"
"[8899, 8938, 8976, 9017]"
"[4908, 4927, 5021, 5038]"
"[4909, 4924, 5022, 5039]"
"[4910, 4925, 5023, 5036]"
"[4911, 4926, 5020, 5037]"
"[4912, 4955, 4993, 5034]"
"[4913, 4952, 4994, 5035]"
"[4914, 4953, 4995, 5032]"
"[4915, 4954, 4992, 5033]"
"[4916, 4965, 4983, 5030]"
"[4917, 4966, 4980, 5031]"
"[4918, 4967, 4981, 5028]"
"[4919, 4964, 4982, 5029]"
"[4920, 4937, 5011, 5026]"
"[4921, 4938, 5008, 5027]"
"[4922, 4939, 5009, 5024]"
"[4923, 4936, 5010, 5025]"
"[8900, 8949, 8967, 9014]"
"[4940, 4951, 4997, 5006]"
"[4941, 4948, 4998, 5007]"
"[4942, 4949, 4999, 5004]"
"[4943, 4950, 4996, 5005]"
"[4944, 4969, 4979, 5002]"
"[4945, 4970, 4976, 5003]"
"[4946, 4971, 4977, 5000]"
"[4947, 4968, 4978, 5001]"
"[4972, 4973, 4974, 4975]"
"[10376, 10384, 10395, 10403]"
"[10377, 10386, 10393, 10402]"
"[10378, 10388, 10391, 10401]"
"[10379, 10389, 10390, 10400]"
"[10380, 10387, 10392, 10399]"
"[10381, 10385, 10394, 10398]"
"[10382, 10383, 10396, 10397]"
"[8904, 8921, 8995, 9010]"
"[8905, 8922, 8992, 9011]"
"[5072, 5080, 5091, 5099]"
"[5073, 5082, 5089, 5098]"
"[5074, 5084, 5087, 5097]"
"[5075, 5085, 5086, 5096]"
"[5076, 5083, 5088, 5095]"
"[5077, 5081, 5090, 5094]"
"[5078, 5079, 5092, 5093]"
"[5100, 5127, 5269, 5294]"
"[5101, 5124, 5270, 5295]"
"[5102, 5125, 5271, 5292]"
"[5103, 5126, 5268, 5293]"
"[5104, 5155, 5241, 5290]"
"[5105, 5152, 5242, 5291]"
"[5106, 5153, 5243, 5288]"
"[5107, 5154, 5240, 5289]"
"[5108, 5183, 5213, 5286]"
"[5109, 5180, 5214, 5287]"
"[5110, 5181, 5215, 5284]"
"[5111, 5182, 5212, 5285]"
"[5112, 5185, 5211, 5282]"
"[5113, 5186, 5208, 5283]"
"[5114, 5187, 5209, 5280]"
"[5115, 5184, 5210, 5281]"
"[5116, 5157, 5239, 5278]"
"[5117, 5158, 5236, 5279]"
"[5118, 5159, 5237, 5276]"
"[5119, 5156, 5238, 5277]"
"[5120, 5129, 5267, 5274]"
"[5121, 5130, 5264, 5275]"
"[5122, 5131, 5265, 5272]"
"[5123, 5128, 5266, 5273]"
"[5132, 5151, 5245, 5262]"
"[5133, 5148, 5246, 5263]"
"[5134, 5149, 5247, 5260]"
"[5135, 5150, 5244, 5261]"
"[5136, 5179, 5217, 5258]"
"[5137, 5176, 5218, 5259]"
"[5138, 5177, 5219, 5256]"
"[5139, 5178, 5216, 5257]"
"[5140, 5189, 5207, 5254]"
"[5141, 5190, 5204, 5255]"
"[5142, 5191, 5205, 5252]"
"[5143, 5188, 5206, 5253]"
"[5144, 5161, 5235, 5250]"
"[5145, 5162, 5232, 5251]"
"[5146, 5163, 5233, 5248]"
"[5147, 5160, 5234, 5249]"
"[5164, 5175, 5221, 5230]"
"[5165, 5172, 5222, 5231]"
"[5166, 5173, 5223, 5228]"
"[5167, 5174, 5220, 5229]"
"[5168, 5193, 5203, 5226]"
"[5169, 5194, 5200, 5227]"
"[5170, 5195, 5201, 5224]"
"[5171, 5192, 5202, 5225]"
"[5196, 5197, 5198, 5199]"
"[5296, 5304, 5315, 5323]"
"[5297, 5306, 5313, 5322]"
"[5298, 5308, 5311, 5321]"
"[5299, 5309, 5310, 5320]"
"[5300, 5307, 5312, 5319]"
"[5301, 5305, 5314, 5318]"
"[5302, 5303, 5316, 5317]"
"[5324, 5325, 5326, 5327]"
"[5328, 5355, 5497, 5522]"
"[5329, 5352, 5498, 5523]"
"[5330, 5353, 5499, 5520]"
"[5331, 5354, 5496, 5521]"
"[5332, 5383, 5469, 5518]"
"[5333, 5380, 5470, 5519]"
"[5334, 5381, 5471, 5516]"
"[5335, 5382, 5468, 5517]"
"[5336, 5411, 5441, 5514]"
"[5337, 5408, 5442, 5515]"
"[5338, 5409, 5443, 5512]"
"[5339, 5410, 5440, 5513]"
"[5340, 5413, 5439, 5510]"
"[5341, 5414, 5436, 5511]"
"[5342, 5415, 5437, 5508]"
"[5343, 5412, 5438, 5509]"
"[5344, 5385, 5467, 5506]"
"[5345, 5386, 5464, 5507]"
"[5346, 5387, 5465, 5504]"
"[5347, 5384, 5466, 5505]"
"[5348, 5357, 5495, 5502]"
"[5349, 5358, 5492, 5503]"
"[5350, 5359, 5493, 5500]"
"[5351, 5356, 5494, 5501]"
"[5360, 5379, 5473, 5490]"
"[5361, 5376, 5474, 5491]"
"[5362, 5377, 5475, 5488]"
"[5363, 5378, 5472, 5489]"
"[5364, 5407, 5445, 5486]"
"[5365, 5404, 5446, 5487]"
"[5366, 5405, 5447, 5484]"
"[5367, 5406, 5444, 5485]"
"[5368, 5417, 5435, 5482]"
"[5369, 5418, 5432, 5483]"
"[5370, 5419, 5433, 5480]"
"[5371, 5416, 5434, 5481]"
"[5372, 5389, 5463, 5478]"
"[5373, 5390, 5460, 5479]"
"[5374, 5391, 5461, 5476]"
"[5375, 5388, 5462, 5477]"
"[5392, 5403, 5449, 5458]"
"[5393, 5400, 5450, 5459]"
"[5394, 5401, 5451, 5456]"
"[5395, 5402, 5448, 5457]"
"[5396, 5421, 5431, 5454]"
"[5397, 5422, 5428, 5455]"
"[5398, 5423, 5429, 5452]"
"[5399, 5420, 5430, 5453]"
"[5424, 5425, 5426, 5427]"
"[5524, 5532, 5543, 5551]"
"[5525, 5534, 5541, 5550]"
"[5526, 5536, 5539, 5549]"
"[5527, 5537, 5538, 5548]"
"[5528, 5535, 5540, 5547]"
"[5529, 5533, 5542, 5546]"
"[5530, 5531, 5544, 5545]"
"[5552, 5579, 5721, 5746]"
"[5553, 5576, 5722, 5747]"
"[5554, 5577, 5723, 5744]"
"[5555, 5578, 5720, 5745]"
"[5556, 5607, 5693, 5742]"
"[5557, 5604, 5694, 5743]"
"[5558, 5605, 5695, 5740]"
"[5559, 5606, 5692, 5741]"
"[5560, 5635, 5665, 5738]"
"[5561, 5632, 5666, 5739]"
"[5562, 5633, 5667, 5736]"
"[5563, 5634, 5664, 5737]"
"[5564, 5637, 5663, 5734]"
"[5565, 5638, 5660, 5735]"
"[5566, 5639, 5661, 5732]"
"[5567, 5636, 5662, 5733]"
"[5568, 5609, 5691, 5730]"
"[5569, 5610, 5688, 5731]"
"[5570, 5611, 5689, 5728]"
"[5571, 5608, 5690, 5729]"
"[5572, 5581, 5719, 5726]"
"[5573, 5582, 5716, 5727]"
"[5574, 5583, 5717, 5724]"
"[5575, 5580, 5718, 5725]"
"[5584, 5603, 5697, 5714]"
"[5585, 5600, 5698, 5715]"
"[5586, 5601, 5699, 5712]"
"[5587, 5602, 5696, 5713]"
"[5588, 5631, 5669, 5710]"
"[5589, 5628, 5670, 5711]"
"[5590, 5629, 5671, 5708]"
"[5591, 5630, 5668, 5709]"
"[5592, 5641, 5659, 5706]"
"[5593, 5642, 5656, 5707]"
"[5594, 5643, 5657, 5704]"
"[5595, 5640, 5658, 5705]"
"[5596, 5613, 5687, 5702]"
"[5597, 5614, 5684, 5703]"
"[5598, 5615, 5685, 5700]"
"[5599, 5612, 5686, 5701]"
"[5616, 5627, 5673, 5682]"
"[5617, 5624, 5674, 5683]"
"[5618, 5625, 5675, 5680]"
"[5619, 5626, 5672, 5681]"
"[5620, 5645, 5655, 5678]"
"[5621, 5646, 5652, 5679]"
"[5622, 5647, 5653, 5676]"
"[5623, 5644, 5654, 5677]"
"[5648, 5649, 5650, 5651]"
"[8892, 8911, 9005, 9022]"
"[8893, 8908, 9006, 9023]"
"[8894, 8909, 9007, 9020]"
"[8895, 8910, 9004, 9021]"
"[8896, 8939, 8977, 9018]"
"[8897, 8936, 8978, 9019]"
"[5748, 5775, 5917, 5942]"
"[5749, 5772, 5918, 5943]"
"[5750, 5773, 5919, 5940]"
"[5751, 5774, 5916, 5941]"
"[5752, 5803, 5889, 5938]"
"[5753, 5800, 5890, 5939]"
"[5754, 5801, 5891, 5936]"
"[5755, 5802, 5888, 5937]"
"[5756, 5831, 5861, 5934]"
"[5757, 5828, 5862, 5935]"
"[5758, 5829, 5863, 5932]"
"[5759, 5830, 5860, 5933]"
"[5760, 5833, 5859, 5930]"
"[5761, 5834, 5856, 5931]"
"[5762, 5835, 5857, 5928]"
"[5763, 5832, 5858, 5929]"
"[5764, 5805, 5887, 5926]"
"[5765, 5806, 5884, 5927]"
"[5766, 5807, 5885, 5924]"
"[5767, 5804, 5886, 5925]"
"[5768, 5777, 5915, 5922]"
"[5769, 5778, 5912, 5923]"
"[5770, 5779, 5913, 5920]"
"[5771, 5776, 5914, 5921]"
"[8901, 8950, 8964, 9015]"
"[8902, 8951, 8965, 9012]"
"[8903, 8948, 8966, 9013]"
"[5780, 5799, 5893, 5910]"
"[5781, 5796, 5894, 5911]"
"[5782, 5797, 5895, 5908]"
"[5783, 5798, 5892, 5909]"
"[5784, 5827, 5865, 5906]"
"[5785, 5824, 5866, 5907]"
"[5786, 5825, 5867, 5904]"
"[5787, 5826, 5864, 5905]"
"[5788, 5837, 5855, 5902]"
"[5789, 5838, 5852, 5903]"
"[5790, 5839, 5853, 5900]"
"[5791, 5836, 5854, 5901]"
"[5792, 5809, 5883, 5898]"
"[5793, 5810, 5880, 5899]"
"[5794, 5811, 5881, 5896]"
"[5795, 5808, 5882, 5897]"
"[8906, 8923, 8993, 9008]"
"[5812, 5823, 5869, 5878]"
"[5813, 5820, 5870, 5879]"
"[5814, 5821, 5871, 5876]"
"[5815, 5822, 5868, 5877]"
"[5816, 5841, 5851, 5874]"
"[5817, 5842, 5848, 5875]"
"[5818, 5843, 5849, 5872]"
"[5819, 5840, 5850, 5873]"
"[5844, 5845, 5846, 5847]"
"[8924, 8935, 8981, 8990]"
"[8925, 8932, 8982, 8991]"
"[8926, 8933, 8983, 8988]"
"[8927, 8934, 8980, 8989]"
"[8928, 8953, 8963, 8986]"
"[8929, 8954, 8960, 8987]"
"[8930, 8955, 8961, 8984]"
"[5944, 5971, 6113, 6138]"
"[5945, 5968, 6114, 6139]"
"[5946, 5969, 6115, 6136]"
"[5947, 5970, 6112, 6137]"
"[5948, 5999, 6085, 6134]"
"[5949, 5996, 6086, 6135]"
"[5950, 5997, 6087, 6132]"
"[5951, 5998, 6084, 6133]"
"[5952, 6027, 6057, 6130]"
"[5953, 6024, 6058, 6131]"
"[5954, 6025, 6059, 6128]"
"[5955, 6026, 6056, 6129]"
"[5956, 6029, 6055, 6126]"
"[5957, 6030, 6052, 6127]"
"[5958, 6031, 6053, 6124]"
"[5959, 6028, 6054, 6125]"
"[5960, 6001, 6083, 6122]"
"[5961, 6002, 6080, 6123]"
"[5962, 6003, 6081, 6120]"
"[5963, 6000, 6082, 6121]"
"[5964, 5973, 6111, 6118]"
"[5965, 5974, 6108, 6119]"
"[5966, 5975, 6109, 6116]"
"[5967, 5972, 6110, 6117]"
"[5976, 5995, 6089, 6106]"
"[5977, 5992, 6090, 6107]"
"[5978, 5993, 6091, 6104]"
"[5979, 5994, 6088, 6105]"
"[5980, 6023, 6061, 6102]"
"[5981, 6020, 6062, 6103]"
"[5982, 6021, 6063, 6100]"
"[5983, 6022, 6060, 6101]"
"[5984, 6033, 6051, 6098]"
"[5985, 6034, 6048, 6099]"
"[5986, 6035, 6049, 6096]"
"[5987, 6032, 6050, 6097]"
"[5988, 6005, 6079, 6094]"
"[5989, 6006, 6076, 6095]"
"[5990, 6007, 6077, 6092]"
"[5991, 6004, 6078, 6093]"
"[6008, 6019, 6065, 6074]"
"[6009, 6016, 6066, 6075]"
"[6010, 6017, 6067, 6072]"
"[6011, 6018, 6064, 6073]"
"[6012, 6037, 6047, 6070]"
"[6013, 6038, 6044, 6071]"
"[6014, 6039, 6045, 6068]"
"[6015, 6036, 6046, 6069]"
"[6040, 6041, 6042, 6043]"
"[6140, 6148, 6159, 6167]"
"[6141, 6150, 6157, 6166]"
"[6142, 6152, 6155, 6165]"
"[6143, 6153, 6154, 6164]"
"[6144, 6151, 6156, 6163]"
"[6145, 6149, 6158, 6162]"
"[6146, 6147, 6160, 6161]"
"[6168, 6195, 6337, 6362]"
"[6169, 6192, 6338, 6363]"
"[6170, 6193, 6339, 6360]"
"[6171, 6194, 6336, 6361]"
"[6172, 6223, 6309, 6358]"
"[6173, 6220, 6310, 6359]"
"[6174, 6221, 6311, 6356]"
"[6175, 6222, 6308, 6357]"
"[6176, 6251, 6281, 6354]"
"[6177, 6248, 6282, 6355]"
"[6178, 6249, 6283, 6352]"
"[6179, 6250, 6280, 6353]"
"[6180, 6253, 6279, 6350]"
"[6181, 6254, 6276, 6351]"
"[6182, 6255, 6277, 6348]"
"[6183, 6252, 6278, 6349]"
"[6184, 6225, 6307, 6346]"
"[6185, 6226, 6304, 6347]"
"[6186, 6227, 6305, 6344]"
"[6187, 6224, 6306, 6345]"
"[6188, 6197, 6335, 6342]"
"[6189, 6198, 6332, 6343]"
"[6190, 6199, 6333, 6340]"
"[6191, 6196, 6334, 6341]"
"[6200, 6219, 6313, 6330]"
"[6201, 6216, 6314, 6331]"
"[6202, 6217, 6315, 6328]"
"[6203, 6218, 6312, 6329]"
"[6204, 6247, 6285, 6326]"
"[6205, 6244, 6286, 6327]"
"[6206, 6245, 6287, 6324]"
"[6207, 6246, 6284, 6325]"
"[6208, 6257, 6275, 6322]"
"[6209, 6258, 6272, 6323]"
"[6210, 6259, 6273, 6320]"
"[6211, 6256, 6274, 6321]"
"[6212, 6229, 6303, 6318]"
"[6213, 6230, 6300, 6319]"
"[6214, 6231, 6301, 6316]"
"[6215, 6228, 6302, 6317]"
"[6232, 6243, 6289, 6298]"
"[6233, 6240, 6290, 6299]"
"[6234, 6241, 6291, 6296]"
"[6235, 6242, 6288, 6297]"
"[6236, 6261, 6271, 6294]"
"[6237, 6262, 6268, 6295]"
"[6238, 6263, 6269, 6292]"
"[6239, 6260, 6270, 6293]"
"[6264, 6265, 6266, 6267]"
"[6364, 6391, 6533, 6558]"
"[6365, 6388, 6534, 6559]"
"[6366, 6389, 6535, 6556]"
"[6367, 6390, 6532, 6557]"
"[6368, 6419, 6505, 6554]"
"[6369, 6416, 6506, 6555]"
"[6370, 6417, 6507, 6552]"
"[6371, 6418, 6504, 6553]"
"[6372, 6447, 6477, 6550]"
"[6373, 6444, 6478, 6551]"
"[6374, 6445, 6479, 6548]"
"[6375, 6446, 6476, 6549]"
"[6376, 6449, 6475, 6546]"
"[6377, 6450, 6472, 6547]"
"[6378, 6451, 6473, 6544]"
"[6379, 6448, 6474, 6545]"
"[6380, 6421, 6503, 6542]"
"[6381, 6422, 6500, 6543]"
"[6382, 6423, 6501, 6540]"
"[6383, 6420, 6502, 6541]"
"[6384, 6393, 6531, 6538]"
"[6385, 6394, 6528, 6539]"
"[6386, 6395, 6529, 6536]"
"[6387, 6392, 6530, 6537]"
"[6396, 6415, 6509, 6526]"
"[6397, 6412, 6510, 6527]"
"[6398, 6413, 6511, 6524]"
"[6399, 6414, 6508, 6525]"
"[6400, 6443, 6481, 6522]"
"[6401, 6440, 6482, 6523]"
"[6402, 6441, 6483, 6520]"
"[6403, 6442, 6480, 6521]"
"[6404, 6453, 6471, 6518]"
"[6405, 6454, 6468, 6519]"
"[6406, 6455, 6469, 6516]"
"[6407, 6452, 6470, 6517]"
"[6408, 6425, 6499, 6514]"
"[6409, 6426, 6496, 6515]"
"[6410, 6427, 6497, 6512]"
"[6411, 6424, 6498, 6513]"
"[6428, 6439, 6485, 6494]"
"[6429, 6436, 6486, 6495]"
"[6430, 6437, 6487, 6492]"
"[6431, 6438, 6484, 6493]"
"[6432, 6457, 6467, 6490]"
"[6433, 6458, 6464, 6491]"
"[6434, 6459, 6465, 6488]"
"[6435, 6456, 6466, 6489]"
"[6460, 6461, 6462, 6463]"
"[6560, 6587, 6729, 6754]"
"[6561, 6584, 6730, 6755]"
"[6562, 6585, 6731, 6752]"
"[6563, 6586, 6728, 6753]"
"[6564, 6615, 6701, 6750]"
"[6565, 6612, 6702, 6751]"
"[6566, 6613, 6703, 6748]"
"[6567, 6614, 6700, 6749]"
"[6568, 6643, 6673, 6746]"
"[6569, 6640, 6674, 6747]"
"[6570, 6641, 6675, 6744]"
"[6571, 6642, 6672, 6745]"
"[6572, 6645, 6671, 6742]"
"[6573, 6646, 6668, 6743]"
"[6574, 6647, 6669, 6740]"
"[6575, 6644, 6670, 6741]"
"[6576, 6617, 6699, 6738]"
"[6577, 6618, 6696, 6739]"
"[6578, 6619, 6697, 6736]"
"[6579, 6616, 6698, 6737]"
"[6580, 6589, 6727, 6734]"
"[6581, 6590, 6724, 6735]"
"[6582, 6591, 6725, 6732]"
"[6583, 6588, 6726, 6733]"
"[6592, 6611, 6705, 6722]"
"[6593, 6608, 6706, 6723]"
"[6594, 6609, 6707, 6720]"
"[6595, 6610, 6704, 6721]"
"[6596, 6639, 6677, 6718]"
"[6597, 6636, 6678, 6719]"
"[6598, 6637, 6679, 6716]"
"[6599, 6638, 6676, 6717]"
"[6600, 6649, 6667, 6714]"
"[6601, 6650, 6664, 6715]"
"[6602, 6651, 6665, 6712]"
"[6603, 6648, 6666, 6713]"
"[6604, 6621, 6695, 6710]"
"[6605, 6622, 6692, 6711]"
"[6606, 6623, 6693, 6708]"
"[6607, 6620, 6694, 6709]"
"[6624, 6635, 6681, 6690]"
"[6625, 6632, 6682, 6691]"
"[6626, 6633, 6683, 6688]"
"[6627, 6634, 6680, 6689]"
"[6628, 6653, 6663, 6686]"
"[6629, 6654, 6660, 6687]"
